"ACCT","FULL_ACCT","FISCALYR","PERIOD","DESCRIP","YTD_BEGINNING","PERIOD_DEBIT","PERIOD_CREDIT","PERIOD_BALANCE","CUMM_PERIOD_BALANCE","EPLANT_ID","COMPANY"
"7357460","10-7035-7460","2016",4,"Maintenance & Repairs",0,,,,198.29,1,"Plasmology4"
"7357490","10-7035-7490","2016",4,"Property Taxes",0,,,,0,1,"Plasmology4"
"7506550","10-7050-6550","2016",4,"D&O Insurance",0,,,,4707.37,1,"Plasmology4"
"7507590","10-7050-7590","2016",4,"Liability Insurance",0,,,,0,1,"Plasmology4"
"8016000","10-8101-6000","2016",4,"Salaries & Wages",0,3277.75,3277.75,0,0,1,"Plasmology4"
"9008565","10-9000-8565","2016",4,"Gain on Asset Sale",0,,,,0,1,"Plasmology4"
"9008590","10-9000-8590","2016",4,"Loss on Forgiveness of Intercompany Debt",0,,,,0,1,"Plasmology4"
"9008700","10-9000-8700","2016",4,"Amortization",0,8417.41,0,8417.41,25252.23,1,"Plasmology4"
"9108410","10-9100-8410","2016",4,"Interest Expense",0,57048.94,0,57048.94,172077.92,1,"Plasmology4"
"9108460","10-9100-8460","2016",4,"Interest Income",0,0,0.01,-0.01,-20.52,1,"Plasmology4"
"9508600","10-9500-8600","2016",4,"State Income Tax ",0,850,0,850,-800.04,1,"Plasmology4"
"0001000","10-0000-1000","2016",5,"Petty Cash",98,,,,0,1,"Plasmology4"
"0001001","10-0000-1001","2016",5,"Plaz4 Operational ",109045.24,0,189972.15,-189972.15,87587.14,1,"Plasmology4"
"0001002","10-0000-1002","2016",5,"Plaz4 Debit",4762.72,10000,10347.38,-347.38,649.36,1,"Plasmology4"
"0001003","10-0000-1003","2016",5,"Plaz4 Money Market",300210.14,0,41.98,-41.98,-300021.47,1,"Plasmology4"
"0001005","10-0000-1005","2016",5,"AZ Biz Bank Checking ",0,,,,0,1,"Plasmology4"
"0001006","10-0000-1006","2016",5,"AZ Biz Bank ICS Savings",0,,,,0,1,"Plasmology4"
"0001007","10-0000-1007","2016",5,"AZ Biz Bank Credit Card",0,,,,0,1,"Plasmology4"
"0001050","10-0000-1050","2016",5,"Accounts Receivable",0,,,,0,1,"Plasmology4"
"0001201","10-0000-1201","2016",5,"Inventory - Components",63054,,,,0,1,"Plasmology4"
"0001203","10-0000-1203","2016",5,"Inventory - Raw Materials",8050.15,,,,0,1,"Plasmology4"
"0001280","10-0000-1280","2016",5,"Reserve for Inventory Loss - Valuation",0,,,,0,1,"Plasmology4"
"0001550","10-0000-1550","2016",5,"Prepaid Insurance",12350.96,10188.33,10188.33,0,-2162.63,1,"Plasmology4"
"0001560","10-0000-1560","2016",5,"Prepaid Expenses",17083.29,48532.99,29202.49,19330.5,3986.14,1,"Plasmology4"
"0001580","10-0000-1580","2016",5,"Receivable from Shareholders",-1889.94,,,,0,1,"Plasmology4"
"0001600","10-0000-1600","2016",5,"Security Deposit",19764.53,,,,0,1,"Plasmology4"
"0001660","10-0000-1660","2016",5,"Due from EDGE Orthopaedics",4503568.81,5049,0,5049,14774.76,1,"Plasmology4"
"0001730","10-0000-1730","2016",5,"Goodwill",100,,,,0,1,"Plasmology4"
"0001731","10-0000-1731","2016",5,"Intellectual Property - EDGE Acq.",500000,,,,0,1,"Plasmology4"
"0001740","10-0000-1740","2016",5,"Organizational Cost",15128.3,,,,0,1,"Plasmology4"
"0001750","10-0000-1750","2016",5,"Accum Amortization - Goodwill",-100,,,,0,1,"Plasmology4"
"0001751","10-0000-1751","2016",5,"Accum Amortization - Intellectual Property - EDGE ",-374999.99,0,8333.33,-8333.33,-33333.32,1,"Plasmology4"
"0001760","10-0000-1760","2016",5,"Accum Amortization - Organizational",-5981.56,0,84.08,-84.08,-336.32,1,"Plasmology4"
"0001800","10-0000-1800","2016",5,"Machinery & Equipment",36186.32,,,,0,1,"Plasmology4"
"0001820","10-0000-1820","2016",5,"Tooling",10500,,,,0,1,"Plasmology4"
"0001840","10-0000-1840","2016",5,"Furniture & Fixtures",3835.98,,,,0,1,"Plasmology4"
"0001850","10-0000-1850","2016",5,"Computer Equipment",134739.28,,,,0,1,"Plasmology4"
"0001860","10-0000-1860","2016",5,"Software",21785.97,,,,0,1,"Plasmology4"
"0001870","10-0000-1870","2016",5,"Leasehold Improvements",5300.67,,,,0,1,"Plasmology4"
"0001899","10-0000-1899","2016",5,"Office Equipment ",4830,,,,0,1,"Plasmology4"
"0001900","10-0000-1900","2016",5,"Accum Depreciation - Mach/Equip",-30215.13,0,434.04,-434.04,5217.38,1,"Plasmology4"
"0001920","10-0000-1920","2016",5,"Accum Depreciation - Tooling",0,0,291.67,-291.67,-6708.34,1,"Plasmology4"
"0001940","10-0000-1940","2016",5,"Accum Depreciation - Furn & Fix",0,0,63.93,-63.93,-1470.46,1,"Plasmology4"
"0001950","10-0000-1950","2016",5,"Accum Depreciation - Comp Equip",-111494.81,0,3020.62,-3020.62,-13730.05,1,"Plasmology4"
"0001960","10-0000-1960","2016",5,"Accum Depreciation - Software",-20471.01,0,383.25,-383.25,954.14,1,"Plasmology4"
"0001965","10-0000-1965","2016",5,"Accum Depreciation - Office Equipment",-490.01,,,,-4339.99,1,"Plasmology4"
"0001970","10-0000-1970","2016",5,"Accum Depreciation - L/H Improve",-1626.94,0,110.44,-110.44,-3286.85,1,"Plasmology4"
"0002000","10-0000-2000","2016",5,"Accounts Payable",-1975775.88,37572.01,86165.67,-48593.66,-134107.57,1,"Plasmology4"
"0002010","10-0000-2010","2016",5,"Accrued Receipts",0,1352.17,1352.17,0,0,1,"Plasmology4"
"0002180","10-0000-2180","2016",5,"Employee HSA Payable",0,1356,1356,0,-678,1,"Plasmology4"
"0002200","10-0000-2200","2016",5,"Wages Payable",0,,,,0,1,"Plasmology4"
"0002210","10-0000-2210","2016",5,"Accrued PTO",-54727.48,,,,0,1,"Plasmology4"
"0002250","10-0000-2250","2016",5,"Accrued Expenses",-28853.98,3698.14,1067.36,2630.78,19808.87,1,"Plasmology4"
"0002270","10-0000-2270","2016",5,"Due To Employee",0,,,,0,1,"Plasmology4"
"0002351","10-0000-2351","2016",5,"Accrued Interest",-360477.3,0,53933.41,-53933.41,-212205.86,1,"Plasmology4"
"0002360","10-0000-2360","2016",5,"Convertible Note, Short-term",-900000,,,,50000,1,"Plasmology4"
"0002361","10-0000-2361","2016",5,"Personal Loan, Short-Term",-100000,,,,0,1,"Plasmology4"
"0002401","10-0000-2401","2016",5,"Convertible Note, Long-Term",-4900000,,,,0,1,"Plasmology4"
"0002405","10-0000-2405","2016",5,"Debt Discount - Warrants",39333,0,3277.75,-3277.75,-13111,1,"Plasmology4"
"0002600","10-0000-2600","2016",5,"Warrants",-400000,,,,0,1,"Plasmology4"
"0002700","10-0000-2700","2016",5,"Common Stock",-17699623.17,,,,-678500,1,"Plasmology4"
"0002800","10-0000-2800","2016",5,"Treasury Stock",15000,,,,0,1,"Plasmology4"
"0003000","10-0000-3000","2016",5,"Additional Paid-In-Capital",-2604845,,,,0,1,"Plasmology4"
"0003010","10-0000-3010","2016",5,"Additional Paid-In-Capital - Options",-2743023,0,250000,-250000,-700000,1,"Plasmology4"
"0003100","10-0000-3100","2016",5,"Retained Earnings",21298984.43,,,,0,1,"Plasmology4"
"0003198","10-0000-3198","2016",5,"Net Income",5190883.41,,,,0,1,"Plasmology4"
"4004200","10-4000-4200","2016",5,"Rental Income",0,,,,0,1,"Plasmology4"
"5156000","10-5015-6000","2016",5,"Salaries & Wages",0,11666.68,0,11666.68,46666.72,1,"Plasmology4"
"5156350","10-5015-6350","2016",5,"Employer Payroll Taxes",0,876.6,0,876.6,3681.4,1,"Plasmology4"
"5157680","10-5015-7680","2016",5,"Quality & Regulatory",0,,,,1862.56,1,"Plasmology4"
"5167580","10-5016-7580","2016",5,"Consulting",0,,,,22825,1,"Plasmology4"
"5167680","10-5016-7680","2016",5,"Quality & Regulatory",0,49.25,0,49.25,87.7,1,"Plasmology4"
"5167800","10-5016-7800","2016",5,"Business Meeting Expenses",0,13.97,0,13.97,227.06,1,"Plasmology4"
"5167820","10-5016-7820","2016",5,"Meals & Entertainment",0,,,,0,1,"Plasmology4"
"5167825","10-5016-7825","2016",5,"Meals & Entertainment - Deductible Employee Meals",0,134.88,0,134.88,338.9,1,"Plasmology4"
"5167840","10-5016-7840","2016",5,"Lodging",0,0,110.94,-110.94,1158.33,1,"Plasmology4"
"5167850","10-5016-7850","2016",5,"Transportation",0,785.2,0,785.2,2905.51,1,"Plasmology4"
"5185870","10-5018-5870","2016",5,"Fixed Overhead Absorption - Tooling",0,291.67,583.34,-291.67,291.67,1,"Plasmology4"
"5185910","10-5018-5910","2016",5,"Depreciation - Tooling",0,583.34,0,583.34,6416.67,1,"Plasmology4"
"5505600","10-5050-5600","2016",5,"Purchase Price Variance",0,,,,0,1,"Plasmology4"
"5555140","10-5055-5140","2016",5,"Contract Manufacturing Services",0,,,,1680,1,"Plasmology4"
"5605560","10-5060-5560","2016",5,"Inventory Obsolescence Expense",0,,,,0,1,"Plasmology4"
"5805390","10-5080-5390","2016",5,"Packaging Materials",0,,,,66.39,1,"Plasmology4"
"5805490","10-5080-5490","2016",5,"Storage",0,,,,3135.04,1,"Plasmology4"
"5807300","10-5080-7300","2016",5,"Rent",0,7047.58,3322.37,3725.21,13583.93,1,"Plasmology4"
"5807400","10-5080-7400","2016",5,"Utilities",0,89.82,40.71,49.11,201.95,1,"Plasmology4"
"5807420","10-5080-7420","2016",5,"Equipment",0,,,,0,1,"Plasmology4"
"5807460","10-5080-7460","2016",5,"Maintenance & Repairs",0,,,,0,1,"Plasmology4"
"5808350","10-5080-8350","2016",5,"IT- Connectivity",0,,,,316.14,1,"Plasmology4"
"6005900","10-6000-5900","2016",5,"Depreciation - Machinery & Equipment",0,434.04,0,434.04,-5217.38,1,"Plasmology4"
"6006000","10-6000-6000","2016",5,"Salaries & Wages",0,68541.74,0,68541.74,274166.96,1,"Plasmology4"
"6006350","10-6000-6350","2016",5,"Employer Payroll Taxes",0,5177.9,0,5177.9,22398.6,1,"Plasmology4"
"6007300","10-6000-7300","2016",5,"Rent",0,,,,35,1,"Plasmology4"
"6007580","10-6000-7580","2016",5,"Consulting",0,240.93,0,240.93,5601.61,1,"Plasmology4"
"6007680","10-6000-7680","2016",5,"Quality & Regulatory",0,2805.2,0,2805.2,3811.23,1,"Plasmology4"
"6007700","10-6000-7700","2016",5,"Testing",0,,,,13560,1,"Plasmology4"
"6007720","10-6000-7720","2016",5,"Seminars",0,350,0,350,350,1,"Plasmology4"
"6007790","10-6000-7790","2016",5,"Lab Supplies",0,,,,1139.36,1,"Plasmology4"
"6007820","10-6000-7820","2016",5,"Meals & Entertainment",0,,,,0,1,"Plasmology4"
"6007825","10-6000-7825","2016",5,"Meals & Entertainment - Deductible Employee Meals",0,492.51,0,492.51,22.43,1,"Plasmology4"
"6007840","10-6000-7840","2016",5,"Lodging",0,4185.88,0,4185.88,0,1,"Plasmology4"
"6007850","10-6000-7850","2016",5,"Transportation",0,524.88,0,524.88,301.48,1,"Plasmology4"
"6007900","10-6000-7900","2016",5,"Materials & Supplies",0,3140.11,517.37,2622.74,7011.79,1,"Plasmology4"
"6007910","10-6000-7910","2016",5,"Postage & Delivery",0,577.33,0,577.33,901.46,1,"Plasmology4"
"6007915","10-6000-7915","2016",5,"Dues & Subscriptions",0,,,,0,1,"Plasmology4"
"6007920","10-6000-7920","2016",5,"Office Supplies",0,167.01,0,167.01,597.23,1,"Plasmology4"
"6008370","10-6000-8370","2016",5,"IT - Cell Phone",0,112.21,0,112.21,449.17,1,"Plasmology4"
"6077700","10-6007-7700","2016",5,"Testing",0,,,,0,1,"Plasmology4"
"7006000","10-7000-6000","2016",5,"Salaries & Wages",0,43750.04,0,43750.04,175000.16,1,"Plasmology4"
"7006070","10-7000-6070","2016",5,"Bonus",0,,,,0,1,"Plasmology4"
"7006350","10-7000-6350","2016",5,"Employer Payroll Taxes",0,3238.92,0,3238.92,13663.3,1,"Plasmology4"
"7007720","10-7000-7720","2016",5,"Seminars",0,,,,0,1,"Plasmology4"
"7007820","10-7000-7820","2016",5,"Meals & Entertainment",0,152.71,0,152.71,2034.19,1,"Plasmology4"
"7007825","10-7000-7825","2016",5,"Meals & Entertainment - Deductible Employee Meals",0,187.51,168.7,18.81,1298.19,1,"Plasmology4"
"7007840","10-7000-7840","2016",5,"Lodging",0,,,,6815.15,1,"Plasmology4"
"7007850","10-7000-7850","2016",5,"Transportation",0,585.96,585.96,0,8464.02,1,"Plasmology4"
"7007905","10-7000-7905","2016",5,"Printing & Publications",0,,,,0,1,"Plasmology4"
"7007910","10-7000-7910","2016",5,"Postage & Delivery",0,79.16,0,79.16,705.87,1,"Plasmology4"
"7007915","10-7000-7915","2016",5,"Dues & Subscriptions",0,,,,36,1,"Plasmology4"
"7007920","10-7000-7920","2016",5,"Office Supplies",0,162.73,0,162.73,1374.34,1,"Plasmology4"
"7007925","10-7000-7925","2016",5,"Miscellaneous Expenses",0,,,,0,1,"Plasmology4"
"7007930","10-7000-7930","2016",5,"Taxes/Licenses/Fees",0,,,,1194,1,"Plasmology4"
"7007940","10-7000-7940","2016",5,"Bank Charges",0,265.75,0,265.75,402.21,1,"Plasmology4"
"7007945","10-7000-7945","2016",5,"Service / Finance Charges",0,883.67,807.22,76.45,2364.28,1,"Plasmology4"
"7106720","10-7010-6720","2016",5,"Training",0,,,,95,1,"Plasmology4"
"7107530","10-7010-7530","2016",5,"Accounting Fees",0,,,,5200,1,"Plasmology4"
"7107580","10-7010-7580","2016",5,"Consulting",0,,,,31488.94,1,"Plasmology4"
"7107910","10-7010-7910","2016",5,"Postage & Delivery",0,,,,0,1,"Plasmology4"
"7107920","10-7010-7920","2016",5,"Office Supplies",0,,,,0,1,"Plasmology4"
"7107940","10-7010-7940","2016",5,"Bank Charges",0,,,,0,1,"Plasmology4"
"7107945","10-7010-7945","2016",5,"Service / Finance Charges",0,,,,0,1,"Plasmology4"
"7137550","10-7013-7550","2016",5,"Outside Services",0,,,,9000,1,"Plasmology4"
"7156060","10-7015-6060","2016",5,"Severance Pay",0,,,,0,1,"Plasmology4"
"7156200","10-7015-6200","2016",5,"Stock Based Compensation",0,250000,0,250000,700000,1,"Plasmology4"
"7156360","10-7015-6360","2016",5,"Payroll Fees",0,182.32,0,182.32,1754.86,1,"Plasmology4"
"7156400","10-7015-6400","2016",5,"Medical Benefits",0,18125.16,9062.58,9062.58,35883.05,1,"Plasmology4"
"7156405","10-7015-6405","2016",5,"Medical Benefits - Employee Contribution",0,0,1847.54,-1847.54,-7390.16,1,"Plasmology4"
"7156410","10-7015-6410","2016",5,"Den/Vis/Life Insurance",0,2251.5,1125.75,1125.75,4551.21,1,"Plasmology4"
"7156415","10-7015-6415","2016",5,"Den/Vis/Life Insurance - Employee Contribution",0,0,192,-192,-768,1,"Plasmology4"
"7156425","10-7015-6425","2016",5,"HSA - Employer Contribution",0,,,,15,1,"Plasmology4"
"7156439","10-7015-6439","2016",5,"Employee Disability Insurance",0,574.72,0,574.72,2298.88,1,"Plasmology4"
"7156450","10-7015-6450","2016",5,"Employee Appreciation Expenses",0,,,,-304.07,1,"Plasmology4"
"7156500","10-7015-6500","2016",5,"Workers Compensation Insurance",0,2157.94,0,2157.94,6316.43,1,"Plasmology4"
"7157580","10-7015-7580","2016",5,"Consulting",0,,,,0,1,"Plasmology4"
"7157820","10-7015-7820","2016",5,"Meals & Entertainment",0,,,,0,1,"Plasmology4"
"7157825","10-7015-7825","2016",5,"Meals & Entertainment - Deductible Employee Meals",0,,,,0,1,"Plasmology4"
"7157870","10-7015-7870","2016",5,"Mileage Reimbursement ",0,,,,48.6,1,"Plasmology4"
"7157915","10-7015-7915","2016",5,"Dues & Subscriptions",0,,,,72,1,"Plasmology4"
"7157920","10-7015-7920","2016",5,"Office Supplies",0,48.62,0,48.62,2495.27,1,"Plasmology4"
"7205930","10-7020-5930","2016",5,"Depreciation - Computer Equipment",0,3020.62,0,3020.62,13730.05,1,"Plasmology4"
"7205940","10-7020-5940","2016",5,"Depreciation - Software",0,383.25,0,383.25,-954.14,1,"Plasmology4"
"7206000","10-7020-6000","2016",5,"Salaries & Wages",0,13333.34,0,13333.34,53333.36,1,"Plasmology4"
"7206350","10-7020-6350","2016",5,"Employer Payroll Taxes",0,983,0,983,4120.57,1,"Plasmology4"
"7207570","10-7020-7570","2016",5,"Contract Labor",0,,,,0,1,"Plasmology4"
"7207580","10-7020-7580","2016",5,"Consulting",0,,,,1167.74,1,"Plasmology4"
"7207900","10-7020-7900","2016",5,"Materials & Supplies",0,,,,16.49,1,"Plasmology4"
"7207910","10-7020-7910","2016",5,"Postage & Delivery",0,,,,9.7,1,"Plasmology4"
"7207920","10-7020-7920","2016",5,"Office Supplies",0,,,,0,1,"Plasmology4"
"7208320","10-7020-8320","2016",5,"IT - Software; Non-Depreciable ",0,3121.87,2256.16,865.71,12607.44,1,"Plasmology4"
"7208330","10-7020-8330","2016",5,"IT - Cloud Services",0,546.41,319.93,226.48,1356.5,1,"Plasmology4"
"7208340","10-7020-8340","2016",5,"IT - Data Center",0,409.92,0,409.92,1639.68,1,"Plasmology4"
"7208350","10-7020-8350","2016",5,"IT - Connectivity",0,892.44,233.93,658.51,2397.92,1,"Plasmology4"
"7208360","10-7020-8360","2016",5,"IT - Voice",0,459.38,16.22,443.16,1777.58,1,"Plasmology4"
"7208370","10-7020-8370","2016",5,"IT - Cell Phone",0,,,,269.06,1,"Plasmology4"
"7208380","10-7020-8380","2016",5,"IT - Domain Registration",0,,,,731.59,1,"Plasmology4"
"7307500","10-7030-7500","2016",5,"Legal Fees - General",0,10967.01,5000,5967.01,27593.3,1,"Plasmology4"
"7307510","10-7030-7510","2016",5,"Legal Fees - Patent",0,13272.15,0,13272.15,34967.14,1,"Plasmology4"
"7307529","10-7030-7529","2016",5,"Legal Fees - Misc. ",0,,,,0,1,"Plasmology4"
"7355920","10-7035-5920","2016",5,"Depreciation - Furniture & Fixtures",0,63.93,0,63.93,1470.46,1,"Plasmology4"
"7355945","10-7035-5945","2016",5,"Depreciation - Office Equipment",0,,,,4339.99,1,"Plasmology4"
"7355950","10-7035-5950","2016",5,"Depreciation - Leasehold Improvements",0,110.44,0,110.44,3286.85,1,"Plasmology4"
"7357300","10-7035-7300","2016",5,"Rent",0,32102.22,18480.29,13621.93,52500.63,1,"Plasmology4"
"7357400","10-7035-7400","2016",5,"Utilities",0,176.53,101.13,75.4,384.51,1,"Plasmology4"
"7357420","10-7035-7420","2016",5,"Equipment",0,243.05,0,243.05,1853.43,1,"Plasmology4"
"7357450","10-7035-7450","2016",5,"Janitorial",0,,,,0,1,"Plasmology4"
"7357460","10-7035-7460","2016",5,"Maintenance & Repairs",0,,,,198.29,1,"Plasmology4"
"7357490","10-7035-7490","2016",5,"Property Taxes",0,,,,0,1,"Plasmology4"
"7506550","10-7050-6550","2016",5,"D&O Insurance",0,5277.75,5277.75,0,4707.37,1,"Plasmology4"
"7507590","10-7050-7590","2016",5,"Liability Insurance",0,,,,0,1,"Plasmology4"
"8016000","10-8101-6000","2016",5,"Salaries & Wages",0,,,,0,1,"Plasmology4"
"9008565","10-9000-8565","2016",5,"Gain on Asset Sale",0,,,,0,1,"Plasmology4"
"9008590","10-9000-8590","2016",5,"Loss on Forgiveness of Intercompany Debt",0,,,,0,1,"Plasmology4"
"9008700","10-9000-8700","2016",5,"Amortization",0,8417.41,0,8417.41,33669.64,1,"Plasmology4"
"9108410","10-9100-8410","2016",5,"Interest Expense",0,57211.16,0,57211.16,229126.86,1,"Plasmology4"
"9108460","10-9100-8460","2016",5,"Interest Income",0,0,0.02,-0.02,-20.53,1,"Plasmology4"
"9508600","10-9500-8600","2016",5,"State Income Tax ",0,,,,49.96,1,"Plasmology4"
"0001000","10-0000-1000","2016",6,"Petty Cash",98,,,,0,1,"Plasmology4"
"0001001","10-0000-1001","2016",6,"Plaz4 Operational ",109045.24,2027637.43,1823627.68,204009.75,-102385.01,1,"Plasmology4"
"0001002","10-0000-1002","2016",6,"Plaz4 Debit",4762.72,12072,7169.28,4902.72,301.98,1,"Plasmology4"
"0001003","10-0000-1003","2016",6,"Plaz4 Money Market",300210.14,5311.8,2655.9,2655.9,-300063.45,1,"Plasmology4"
"0001005","10-0000-1005","2016",6,"AZ Biz Bank Checking ",0,1200000,300000,900000,0,1,"Plasmology4"
"0001006","10-0000-1006","2016",6,"AZ Biz Bank ICS Savings",0,,,,0,1,"Plasmology4"
"0001007","10-0000-1007","2016",6,"AZ Biz Bank Credit Card",0,,,,0,1,"Plasmology4"
"0001050","10-0000-1050","2016",6,"Accounts Receivable",0,9560.56,9560.56,0,0,1,"Plasmology4"
"0001201","10-0000-1201","2016",6,"Inventory - Components",63054,,,,0,1,"Plasmology4"
"0001203","10-0000-1203","2016",6,"Inventory - Raw Materials",8050.15,,,,0,1,"Plasmology4"
"0001280","10-0000-1280","2016",6,"Reserve for Inventory Loss - Valuation",0,,,,0,1,"Plasmology4"
"0001550","10-0000-1550","2016",6,"Prepaid Insurance",12350.96,10188.33,10188.33,0,-2162.63,1,"Plasmology4"
"0001560","10-0000-1560","2016",6,"Prepaid Expenses",17083.29,19515.95,38261.11,-18745.16,23316.64,1,"Plasmology4"
"0001580","10-0000-1580","2016",6,"Receivable from Shareholders",-1889.94,,,,0,1,"Plasmology4"
"0001600","10-0000-1600","2016",6,"Security Deposit",19764.53,0,2655.9,-2655.9,0,1,"Plasmology4"
"0001660","10-0000-1660","2016",6,"Due from EDGE Orthopaedics",4503568.81,0,1700000,-1700000,19823.76,1,"Plasmology4"
"0001730","10-0000-1730","2016",6,"Goodwill",100,,,,0,1,"Plasmology4"
"0001731","10-0000-1731","2016",6,"Intellectual Property - EDGE Acq.",500000,0,500000,-500000,0,1,"Plasmology4"
"0001740","10-0000-1740","2016",6,"Organizational Cost",15128.3,,,,0,1,"Plasmology4"
"0001750","10-0000-1750","2016",6,"Accum Amortization - Goodwill",-100,,,,0,1,"Plasmology4"
"0001751","10-0000-1751","2016",6,"Accum Amortization - Intellectual Property - EDGE ",-374999.99,416666.64,0,416666.64,-41666.65,1,"Plasmology4"
"0001760","10-0000-1760","2016",6,"Accum Amortization - Organizational",-5981.56,0,84.08,-84.08,-420.4,1,"Plasmology4"
"0001800","10-0000-1800","2016",6,"Machinery & Equipment",36186.32,,,,0,1,"Plasmology4"
"0001820","10-0000-1820","2016",6,"Tooling",10500,,,,0,1,"Plasmology4"
"0001840","10-0000-1840","2016",6,"Furniture & Fixtures",3835.98,,,,0,1,"Plasmology4"
"0001850","10-0000-1850","2016",6,"Computer Equipment",134739.28,,,,0,1,"Plasmology4"
"0001860","10-0000-1860","2016",6,"Software",21785.97,,,,0,1,"Plasmology4"
"0001870","10-0000-1870","2016",6,"Leasehold Improvements",5300.67,,,,0,1,"Plasmology4"
"0001899","10-0000-1899","2016",6,"Office Equipment ",4830,,,,0,1,"Plasmology4"
"0001900","10-0000-1900","2016",6,"Accum Depreciation - Mach/Equip",-30215.13,0,434.04,-434.04,4783.34,1,"Plasmology4"
"0001920","10-0000-1920","2016",6,"Accum Depreciation - Tooling",0,0,291.67,-291.67,-7000.01,1,"Plasmology4"
"0001940","10-0000-1940","2016",6,"Accum Depreciation - Furn & Fix",0,0,63.93,-63.93,-1534.39,1,"Plasmology4"
"0001950","10-0000-1950","2016",6,"Accum Depreciation - Comp Equip",-111494.81,0,365.62,-365.62,-16750.67,1,"Plasmology4"
"0001960","10-0000-1960","2016",6,"Accum Depreciation - Software",-20471.01,0,89.81,-89.81,570.89,1,"Plasmology4"
"0001965","10-0000-1965","2016",6,"Accum Depreciation - Office Equipment",-490.01,,,,-4339.99,1,"Plasmology4"
